address,lat,lon,formatted_address,loc_type
1000 MONTICELLO RD Charlottesville VA,38.0233615,-78.4732893,"1000 Monticello Rd, Charlottesville, VA 22902, USA",ROOFTOP
400 2ND ST Charlottesville VA,38.032788,-78.4797116,"400 2nd St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1200 HAZEL ST Charlottesville VA,38.0342574,-78.4667815,"1200 Hazel St, Charlottesville, VA 22902, USA",ROOFTOP
1100 ELLIOTT AVE Charlottesville VA,38.0181527,-78.4750131,"1100 Elliott Ave, Charlottesville, VA 22902, USA",ROOFTOP
1300 MARKET ST Charlottesville VA,38.0263818,-78.4673838,"1300 E Market St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 12TH ST NE Charlottesville VA,38.0274051,-78.4699153,"200 12th St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
700 WALNUT ST Charlottesville VA,38.0253912,-78.4722794,"700 Walnut St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
700 LEXINGTON AVE Charlottesville VA,38.0348674,-78.4711716,"700 Lexington Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 HAMMOND ST Charlottesville VA,38.0212405,-78.5129091,"Hammond St, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
700 ROCK CREEK RD Charlottesville VA,38.0228669,-78.5009065,"700 Rockcreek Rd, Charlottesville, VA 22903, USA",ROOFTOP
100 WATER ST Charlottesville VA,38.029581,-78.481654,"100 Water St E, Charlottesville, VA 22902, USA",ROOFTOP
800 RAYMOND RD Charlottesville VA,38.020289,-78.4931734,"800 Raymond Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
900 RUGBY RD Charlottesville VA,38.0439172,-78.4963799,"900 Rugby Rd, Charlottesville, VA 22903, USA",ROOFTOP
700 GROVE AVE Charlottesville VA,38.0336521,-78.4682516,"700 Grove Ave, Charlottesville, VA 22902, USA",ROOFTOP
2300 JEFFERSON PARK AVE Charlottesville VA,38.0242435,-78.514419,"2300 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
100 3RD ST SW Charlottesville VA,38.030321,-78.4799892,"100 3rd St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
800 HENRY AVE Charlottesville VA,38.0383756,-78.4857456,"800 Henry Ave, Charlottesville, VA 22903, USA",ROOFTOP
1500 EMMET ST N Charlottesville VA,38.0564396,-78.4959432,"1500 Emmet St N, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 LOCUST AVE Charlottesville VA,38.0332457,-78.4702573,"600 Locust Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1600 ST ANNES RD Charlottesville VA,38.0560624,-78.4837868,"1600 St Annes Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
100 WESTERLY AVE Charlottesville VA,38.0260168,-78.5221573,"100 Westerly Ave, Charlottesville, VA 22903, USA",ROOFTOP
400 ARBOR CIR Charlottesville VA,38.0288455,-78.4625129,"400 Arbor Cir, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1100 PARK ST Charlottesville VA,38.042101,-78.4703472,"1100 Park St, Charlottesville, VA 22901, USA",ROOFTOP
100 10TH ST NW Charlottesville VA,38.0326129,-78.4947443,"100 10th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1000 ST CHARLES AVE Charlottesville VA,38.0411672,-78.4641491,"1000 St Charles Ave, Charlottesville, VA 22901, USA",ROOFTOP
1100 MONTICELLO RD Charlottesville VA,38.0215212,-78.4729412,"1100 Monticello Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
800 ROSE HILL DR Charlottesville VA,38.038316,-78.4866415,"800 Rose Hill Dr, Charlottesville, VA 22903, USA",ROOFTOP
1100 E WATER ST Charlottesville VA,38.0253297,-78.4698127,"1100 Water St E, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1300 MAIN ST Charlottesville VA,38.0332883,-78.4979397,"1300 Main St W, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1000 DRUID AVE Charlottesville VA,38.0172498,-78.4777139,"1000 Druid Ave, Charlottesville, VA 22902, USA",ROOFTOP
1100 LOCUST AVE Charlottesville VA,38.0426114,-78.4601096,"1100 Locust Ave, Charlottesville, VA 22901, USA",ROOFTOP
100 5TH ST NE Charlotesville VA,38.0298419,-78.4784993,"100 5th St NE, Charlottesville, VA 22902, USA",ROOFTOP
200 MONTEBELLO CIR Charlottesville VA,38.029824,-78.5097228,"200 Montebello Cir, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 5TH ST SW / HARRIS RD Charlottesville VA,NA,NA,NA,NA
800 ORANGEDALE AVE Charlottesville VA,38.021534,-78.497497,"800 Orangedale Ave, Charlottesville, VA 22903, USA",ROOFTOP
1500 GREENLEAF LN Charlottesville VA,38.049599,-78.4833079,"1500 Greenleaf Ln, Charlottesville, VA 22903, USA",ROOFTOP
1500 ANTOINETTE AVE Charlottesville VA,38.0206057,-78.499495,"1500 Antoinette Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1900 THOMSON RD Charlottesville VA,38.036541,-78.5078506,"1900 Thomson Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 RUGBY AVE Charlottesville VA,38.0451144,-78.4840285,"1500 Rugby Ave, Charlottesville, VA 22903, USA",ROOFTOP
400 BRANDON AVE Charlottesville VA,38.031557,-78.5033683,"400 Brandon Ave, Charlottesville, VA 22903, USA",ROOFTOP
100 JOHN WARNER PARKWAY/ 250 BYPASS Charlottesville VA,38.0801316,-78.4721853,"200 Albemarle Square, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1600 GORDON AVE Charlottesville VA,38.0389749,-78.4987247,"1600 Gordon Ave, Charlottesville, VA 22903, USA",ROOFTOP
1600 GROVE ST Charlottesville VA,38.0285298,-78.5025713,"1600 Grove St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 8TH ST NW Charlottesville VA,38.0317143,-78.4908249,"100 8th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1300 JEFFERSON PARK AVE Charlottesville VA,38.0319792,-78.5007406,"1300 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
400 ALDERMAN RD Charlottesville VA,38.0383626,-78.514932,"400 Alderman Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 BLENHEIM AVE Charlottesville VA,38.0233234,-78.4818195,"600 Blenheim Ave, Charlottesville, VA 22902, USA",ROOFTOP
1800 RUGBY PL Charlottesville VA,38.0438649,-78.4973881,"1800 Rugby Pl, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 ROSE HILL DR / CONCORD AVE Charlottesville VA,38.0387515,-78.4843439,"Concord Ave, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
100 BARRACKS RD / EMMET ST Charlottesville VA,NA,NA,NA,NA
100 DAVID TER Charlottesville VA,NA,NA,NA,NA
1000 JOHN WARNER PKWY Charlottesville VA,38.0513426,-78.469787,"John W. Warner Parkway, Charlottesville, VA 22901, USA",GEOMETRIC_CENTER
100 4TH ST NW Charlottesville VA,38.0306413,-78.4865744,"100 4th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 E JEFFERSON ST Charlottesville VA,38.0315764,-78.478539,"400 E Jefferson St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 ALTAMONT CIR Charlottesville VA,38.0339597,-78.4807102,"100 Altamont Cir, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 9TH ST SW Charlottesville VA,38.0300327,-78.4947143,"300 9th St SW, Charlottesville, VA 22903, USA",ROOFTOP
100 DICE ST / 7TH ST SW Charlottesville VA,NA,NA,NA,NA
1600 DUBLIN RD Charlottesville VA,38.0198312,-78.5027079,"1600 Dublin Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 JEFFERSON PARK AVE Charlottesville VA,38.027823,-78.5109454,"Jefferson Park Ave, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
900 ELLIOTT AVE Charlottesville VA,38.0195979,-78.4781758,"900 Elliott Ave, Charlottesville, VA 22902, USA",ROOFTOP
1500 EARLY ST Charlottesville VA,38.0183111,-78.4841189,"1500 Early St, Charlottesville, VA 22902, USA",ROOFTOP
2000 MINOR RD Charlottesville VA,38.0400116,-78.5139602,"2000 Minor Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 ALMERE AVE Charlottesville VA,38.0251134,-78.4868314,"Almere Ave, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
1500 E HIGH ST Charlottesville VA,38.0330021,-78.4614591,"1500 E High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1100 HOLMES AVE Charlottesville VA,38.0447534,-78.4626722,"1100 Holmes Ave, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
300 E MARKET ST Charlottesville VA,38.0309106,-78.4795466,"300 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
1000 RAYON ST Charlottesville VA,38.0231284,-78.4831418,"1000 Rayon St, Charlottesville, VA 22902, USA",ROOFTOP
400 EAST HIGH RUN Charlottesville VA,NA,NA,NA,NA
500 JEFFERSON ST Charlottesville VA,38.031116,-78.477606,"500 E Jefferson St, Charlottesville, VA 22902, USA",ROOFTOP
1000 SEMINOLE TRL Charlottesville VA,38.0642261,-78.4898107,"1000 Seminole Trail, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
600 6TH ST SE Charlottesville VA,38.0258145,-78.4801598,"600 6th St SE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 AZALEA DR Charlottesville VA,38.0121146,-78.5125804,"300 Azalea Dr, Charlottesville, VA 22903, USA",ROOFTOP
700 LOCUST AVE Charlottesville VA,38.0341051,-78.4693176,"700 Locust Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 FAIRWAY AVE / CHESAPEAKE ST Charlottesville VA,38.0250478,-78.460882,"Chesapeake St, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
1900 UNIVERSITY AVE Charlottesville VA,38.0365826,-78.5029444,"1900 University Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 MONTROSE AVE / AVON ST Charlottesville VA,NA,NA,NA,NA
800 KING ST Charlottesville VA,38.0291584,-78.4937959,"800 King St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 BELMONT AVE Charlottesville VA,38.0258138,-78.4801389,"600 Belmont Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 WINE ST Charlottesville VA,38.0359143,-78.4782157,"200 Wine St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
700 ANDERSON ST Charlottesville VA,38.0342151,-78.4884184,"700 Anderson St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 3RD ST NE Charlottesville VA,38.0310685,-78.479639,"200 3rd St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 13TH ST NW Charlottesville VA,38.0359094,-78.497314,"300 13th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 1ST ST S Charlottesville VA,38.0243809,-78.4847938,"800 1st St S, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 LOCUST AVE Charlottesville VA,38.0402692,-78.4628082,"1000 Locust Ave, Charlottesville, VA 22901, USA",ROOFTOP
700 BELMONT COTTAGE LN Charlottesville VA,38.0248662,-78.478514,"700 Belmont Ave, Charlottesville, VA 22902, USA",ROOFTOP
400 11TH ST NW Charlottesville VA,38.03763,-78.4940099,"400 11th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 CAMELIA DR Charlottesville VA,38.013926,-78.510897,"200 Camellia Dr, Charlottesville, VA 22903, USA",ROOFTOP
100 CLARKE CT Charlottesville VA,38.0268101,-78.5156202,"100 Clarke Ct, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1400 BURGESS LN Charlottesville VA,38.0243646,-78.4646013,"1400 Burgess Ln, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
900 MONTICELLO RD Charlottesville VA,38.0232918,-78.473464,"900 Monticello Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 VALLEY PY / GROVE ST Charlottesville VA,38.0294716,-78.4985724,"Grove St, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
100 CARLTON RD / WATER Charlottesville VA,38.0293401,-78.4789135,"117 5th St SE, Charlottesville, VA 22902, USA",ROOFTOP
500 COURT SQ Charlottesville VA,38.031064,-78.477593,"500 Court Square, Charlottesville, VA 22902, USA",ROOFTOP
100 HYDRAULIC RD / MICHIE DR Charlottesville VA,38.0606989,-78.4863491,"Michie Dr, Charlottesville, VA 22901, USA",GEOMETRIC_CENTER
800 ROUGEMONT AVE Charlottesville VA,38.0153986,-78.4820572,"800 Rougemont Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1800 FENDALL AVE Charlottesville VA,38.0434655,-78.4983348,"1800 Fendall Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 BEECHWOOD DR Charlottesville VA,38.0459015,-78.4681693,"600 Beechwood Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
700 PAGE ST Charlottesville VA,38.0338075,-78.4892728,"700 Page St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1000 COTTONWOOD RD Charlottesville VA,38.0430567,-78.4666123,"1000 Cottonwood Rd, Charlottesville, VA 22901, USA",ROOFTOP
1300 THOMAS JEFFERSON PKWY Charlottesville VA,37.9936872,-78.44587,"1300 Thomas Jefferson Pkwy, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 W HIGH ST Charlottesville VA,38.0328909,-78.4807376,"100 High St, Charlottesville, VA 22902, USA",ROOFTOP
100 250 BYPASS Charlottesville VA,38.0392796,-78.4698776,"US-250 BYP, Charlottesville, VA, USA",GEOMETRIC_CENTER
100 PRESTON AVE / HARRIS Charlottesville VA,38.0359117,-78.484264,"700 Harris St Suite 205, Charlottesville, VA 22903, USA",ROOFTOP
100 1ST ST S / GARRETT ST Charlottesville VA,38.0286832,-78.482547,"1st St S & Garrett St, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
800 WEST ST Charlottesville VA,38.035493,-78.4892053,"800 West St, Charlottesville, VA 22903, USA",ROOFTOP
600 AVON ST Charlottesville VA,38.0251028,-78.4786185,"600 Avon St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1400 GRACE ST Charlottesville VA,38.0344692,-78.4646423,"1400 Grace St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 MARIE PL Charlottesville VA,38.0664672,-78.4744491,"100 Marie Pl, Charlottesville, VA 22901, USA",ROOFTOP
200 SUNSET AVE Charlottesville VA,38.0204546,-78.5159578,"200 Sunset Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
700 HENRY AVE Charlottesville VA,38.037674,-78.4845231,"700 Henry Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 HIGH ST Charlottesville VA,38.0332571,-78.4812942,"200 High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 MONTICELLO AVE Charlottesville VA,38.028404,-78.4857883,"300 Monticello Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 WARREN LN Charlottesville VA,NA,NA,NA,NA
900 RIDGE ST Charlottesville VA,38.019866,-78.4935988,"900 Ridge St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 MORGAN CT Charlottesville VA,38.0214372,-78.5196081,"100 Morgan Ct, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 6TH ST SE / GARRETT ST Charlottesville VA,NA,NA,NA,NA
800 ROCKLAND AVE Charlottesville VA,38.0173098,-78.4820269,"800 Rockland Ave, Charlottesville, VA 22902, USA",ROOFTOP
600 ALTAVISTA AVE Charlottesville VA,38.0209521,-78.483455,"600 Altavista Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 BARRACKS RD / MILLMONT Charlottesville VA,38.0536397,-78.5020709,"1137 Millmont St, Charlottesville, VA 22903, USA",ROOFTOP
300 7TH ST SW Charlottesville VA,38.0300492,-78.4900465,"300 7th St SW, Charlottesville, VA 22903, USA",ROOFTOP
2000 JEFFERSON PARK AVE Charlottesville VA,38.0265003,-78.5127011,"2000 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
1500 MONTICELLO RD Charlottesville VA,38.0185364,-78.4729656,"1500 Monticello Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1700 CONCORD DR Charlottesville VA,38.0563139,-78.4767354,"1700 Concord Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
100 RUGBY RD Charlottesville VA,38.0368693,-78.5033943,"100 Rugby Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1400 FLORENCE RD Charlottesville VA,38.0169873,-78.4689009,"1400 Florence Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 ALLEN DR / WILLARD DR Charlottesville VA,38.0166192,-78.5082626,"Willard Dr & Allen Dr, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
100 PARK ST Charlotesville VA,38.0388742,-78.4739546,"Park St, Charlottesville, VA, USA",GEOMETRIC_CENTER
1000 BLUE RIDGE RD Charlottesville VA,NA,NA,NA,NA
100 MEADE AVE / MARKET Charlottesville VA,NA,NA,NA,NA
300 SPRING CT Charlottesville VA,38.044832,-78.600102,"300 Spring Ln, Charlottesville, VA 22903, USA",ROOFTOP
100 HARRIS ST / CONCORD AVE Charlottesville VA,38.0402145,-78.4792237,"1226 Harris St, Charlottesville, VA 22903, USA",ROOFTOP
500 BROWN ST Charlottesville VA,38.0323336,-78.4872122,"500 Brown St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 SPRING LN Charlottesville VA,NA,NA,NA,NA
500 COMMERCE ST Charlottesville VA,38.0316064,-78.4874633,"500 Commerce St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 STONEHENGE AVE Charlottesville VA,38.0181105,-78.4812112,"800 Stonehenge Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
900 WEST ST Charlottesville VA,38.0363534,-78.4899619,"900 West St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1100 ST CHARLES CT Charlottesville VA,38.0433013,-78.4612794,"1100 St Charles Ct, Charlottesville, VA 22901, USA",ROOFTOP
500 9TH ST SW Charlottesville VA,38.0279014,-78.4949701,"500 9th St SW, Charlottesville, VA 22903, USA",ROOFTOP
400 EMMET ST Charlottesville VA,38.0363511,-78.5073382,"UVA Bookstore, 400 Emmet St S, Charlottesville, VA 22903, USA",ROOFTOP
900 WOODFOLK DR Charlottesville VA,38.018822,-78.491827,"900 Woodfolk Dr, Charlottesville, VA 22902, USA",ROOFTOP
100 4TH ST NE / HIGH Charlottesville VA,38.032087,-78.478383,"310 4th St NE #100, Charlottesville, VA 22902, USA",ROOFTOP
600 PALATINE AVE Charlottesville VA,38.0181393,-78.4857165,"600 Palatine Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1300 CHERRY AVE Charlottesville VA,38.0259144,-78.5006969,"1300 Cherry Ave, Charlottesville, VA 22903, USA",ROOFTOP
600 WILDER DR Charlottesville VA,38.043907,-78.469356,"600 Wilder Dr, Charlottesville, VA 22901, USA",ROOFTOP
500 WATER ST Charlottesville VA,38.0290786,-78.4788796,"500 Water St E, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1100 CHERRY AVE Charlottesville VA,38.0280994,-78.4987399,"1100 Cherry Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 HARRIS RD Charlottesville VA,38.0143479,-78.5000547,"600 Harris Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
900 EMMET ST E Charlottesville VA,38.048578,-78.5029799,"900 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
1600 MARKET ST Charlottesville VA,38.0239075,-78.4620734,"1600 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
400 VALLEY RD EXT Charlottesville VA,38.026615,-78.5041619,"400 Valley Rd Extension, Charlottesville, VA 22903, USA",ROOFTOP
100 GREENWICH CT Charlottesville VA,38.0188119,-78.470309,"100 Greenwich Ct, Charlottesville, VA 22902, USA",ROOFTOP
900 KING ST Charlottesville VA,38.0296064,-78.4954747,"900 King St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 JEANETTE LANCASTER WAY Charlottesville VA,NA,NA,NA,NA
1800 MONTICELLO AVE Charlottesville VA,38.0134593,-78.4754571,"1800 Monticello Ave, Charlottesville, VA 22902, USA",ROOFTOP
200 HOLLY DR Charlottesville VA,38.0335121,-78.4935776,"200 Holly Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1900 BARRACKS RD Charlottesville VA,38.0486517,-78.4947355,"1900 Barracks Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1700 ROSE HILL DR Charlottesville VA,38.0523245,-78.4830728,"1700 Rose Hill Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 BARBOUR DR Charlottesville VA,38.043455,-78.491827,"100 Barbour Dr, Charlottesville, VA 22903, USA",ROOFTOP
1900 BLUE RIDGE RD Charlottesville VA,38.0508433,-78.493543,"1900 Blue Ridge Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1400 GRADY AVE Charlottesville VA,38.0401647,-78.4962558,"1400 Grady Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 ROBINSON WOODS Charlottesville VA,38.0437566,-78.4914038,"100 Robinson Woods, Charlottesville, VA 22903, USA",ROOFTOP
100 PENICK CT Charlottesville VA,38.0248307,-78.4886576,"Penick Ct, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
400 9TH ST NW Charlottesville VA,38.0355709,-78.4908087,"400 9th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 ALDERMAN RD Charlottesville VA,38.04192,-78.5117957,"St Marks Lutheran Church, 100 Alderman Rd, Charlottesville, VA 22903, USA",ROOFTOP
100 RUGBY RD / BARRACKS RD Charlottesville VA,38.0368693,-78.5033943,"100 Rugby Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 RUTLEDGE AVE Charlottesville VA,38.0459922,-78.4837946,"1500 Rutledge Ave, Charlottesville, VA 22903, USA",ROOFTOP
600 DALE AVE Charlottesville VA,38.0356497,-78.4849995,"600 Dale Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1400 PLYMOUTH RD Charlottesville VA,38.0475619,-78.4805593,"1400 Plymouth Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 9TH ST NW / PAOLI ST Charlottesville VA,NA,NA,NA,NA
200 MASSIE RD Charlottesville VA,38.0452265,-78.5071152,"200 Massie Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 MCINTIRE RD / PRESTON AVE Charlottesville VA,NA,NA,NA,NA
100 ROSE HILL DR Charlottesville VA,38.0448164,-78.4837972,"Rose Hill Dr, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
200 AZALEA DR Charlottesville VA,38.013017,-78.5123087,"200 Azalea Dr, Charlottesville, VA 22903, USA",ROOFTOP
1100 RUGBY RD Charlottesville VA,38.0463932,-78.4931277,"1100 Rugby Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 PARK ST Charlottesville VA,38.039613,-78.472669,"800 Park St, Charlottesville, VA 22902, USA",ROOFTOP
100 I 64 MM120 Charlottesville VA,38.0133809,-78.4691447,"I-64, Charlottesville, VA, USA",GEOMETRIC_CENTER
200 DICE ST Charlottesville VA,38.0275861,-78.4852706,"200 Dice St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
600 MOSELEY DR Charlottesville VA,38.013835,-78.507895,"600 Moseley Dr, Charlottesville, VA 22903, USA",ROOFTOP
1200 ALTAVISTA AVE Charlottesville VA,38.0166383,-78.4739734,"1200 Altavista Ave, Charlottesville, VA 22902, USA",ROOFTOP
